ric,company_name,name_bhrc,company_id,category,date_raw,year,url,date,n_categories_for_event,overlap_flag,exclusive_category
AAL.L,Anglo American PLC,Anglo American,755461,hrd_attacks,2020-04-28,2020,https://www.business-humanrights.org/en/latest-news/angélica-ortiz-fuerza-de-mujeres-wayuu-wayuu-womens-force/,2020-04-28,1,False,hrd_attacks
AAL.L,Anglo American PLC,Anglo American,755461,hrd_attacks,2019-05-14,2019,https://www.business-humanrights.org/en/latest-news/igor-díaz-lopez-coal-trade-union-sintracarbon/,2019-05-14,1,False,hrd_attacks
AAL.L,Anglo American PLC,Anglo American,755461,hrd_attacks,2019-05-14,2019,https://www.business-humanrights.org/en/latest-news/juan-carlos-rojas-coal-trade-union-sintracarbon/,2019-05-14,1,False,hrd_attacks
AAL.L,Anglo American PLC,Anglo American,755461,hrd_attacks,2019-05-14,2019,https://www.business-humanrights.org/en/latest-news/dairo-mosquera-coal-trade-union-sintracarbon/,2019-05-14,1,False,hrd_attacks
AAL.L,Anglo American PLC,Anglo American,755461,hrd_attacks,2019-05-14,2019,https://www.business-humanrights.org/en/latest-news/gustavo-benjumea-coal-trade-union-sintracarbon/,2019-05-14,1,False,hrd_attacks
AAL.L,Anglo American PLC,Anglo American,755461,hrd_attacks,2019-05-14,2019,https://www.business-humanrights.org/en/latest-news/jairo-córdoba-coal-trade-union-sintracarbon/,2019-05-14,1,False,hrd_attacks
AAL.L,Anglo American PLC,Anglo American,755461,hrd_attacks,2019-05-14,2019,https://www.business-humanrights.org/en/latest-news/evelio-aguirre-coal-trade-union-sintracarbon/,2019-05-14,1,False,hrd_attacks
AAL.L,Anglo American PLC,Anglo American,755461,hrd_attacks,2019-04-20,2019,https://www.business-humanrights.org/en/latest-news/karmen-ramírez-force-of-wayuú-women-sütsuin-jieyuu-wayúu-fuerza-de-mujeres-wayuú/,2019-04-20,1,False,hrd_attacks
AAL.L,Anglo American PLC,Anglo American,755461,hrd_attacks,2019-04-20,2019,https://www.business-humanrights.org/en/latest-news/miguel-ramírez-force-of-wayuú-women-sütsuin-jieyuu-wayúu-fuerza-de-mujeres-wayuú/,2019-04-20,1,False,hrd_attacks
AAL.L,Anglo American PLC,Anglo American,755461,hrd_attacks,2019-04-20,2019,https://www.business-humanrights.org/en/latest-news/luis-misael-socarras-force-of-wayuú-women-sütsuin-jieyuu-wayúu-fuerza-de-mujeres-wayuú/,2019-04-20,1,False,hrd_attacks
AAL.L,Anglo American PLC,Anglo American,755461,hrd_attacks,2019-04-20,2019,https://www.business-humanrights.org/en/latest-news/dulcy-cotes-force-of-wayuú-women-sütsuin-jieyuu-wayúu-fuerza-de-mujeres-wayuú/,2019-04-20,1,False,hrd_attacks
AAL.L,Anglo American PLC,Anglo American,755461,hrd_attacks,2019-04-20,2019,https://www.business-humanrights.org/en/latest-news/jakeline-romero-epiayu-force-of-wayuú-women-sütsuin-jieyuu-wayúu-fuerza-de-mujeres-wayuú-2/,2019-04-20,1,False,hrd_attacks
AAL.L,Anglo American PLC,Anglo American,755461,hrd_attacks,2019-04-20,2019,https://www.business-humanrights.org/en/latest-news/deris-paz-force-of-wayuú-women-sütsuin-jieyuu-wayúu-fuerza-de-mujeres-wayuú/,2019-04-20,1,False,hrd_attacks
AAL.L,Anglo American PLC,Anglo American,755461,hrd_attacks,2018-12-13,2018,https://www.business-humanrights.org/en/latest-news/jakeline-romero-epiayu-force-of-wayuú-women-sütsuin-jieyuu-wayúu-fuerza-de-mujeres-wayuú/,2018-12-13,1,False,hrd_attacks
AAL.L,Anglo American PLC,Anglo American,755461,hrd_attacks,2018-10-10,2018,https://www.business-humanrights.org/en/latest-news/organización-nacional-indígena-de-colombia-onic-national-indigenous-organisation-of-colombia/,2018-10-10,1,False,hrd_attacks
AAL.L,Anglo American PLC,Anglo American,755461,hrd_attacks,2018-10-01,2018,https://www.business-humanrights.org/en/latest-news/ramón-vieco-ariza-wayuu-community/,2018-10-01,1,False,hrd_attacks
AAL.L,Anglo American PLC,Anglo American,755461,hrd_attacks,2018-10-01,2018,https://www.business-humanrights.org/en/latest-news/josé-silva-duarte-wayuu-community/,2018-10-01,1,False,hrd_attacks
AAL.L,Anglo American PLC,Anglo American,755461,hrd_attacks,2017-02-05,2017,https://www.business-humanrights.org/en/latest-news/alberto-uriana-wayuu-community/,2017-02-05,1,False,hrd_attacks
AAL.L,Anglo American PLC,Anglo American,755461,hrd_attacks,2017-02-05,2017,https://www.business-humanrights.org/en/latest-news/josé-luis-uriana-wayuu-community/,2017-02-05,1,False,hrd_attacks
AAL.L,Anglo American PLC,Anglo American,755461,hrd_attacks,2017-02-05,2017,https://www.business-humanrights.org/en/latest-news/ulitojoy-ipuana-epieyu-wayuu-community/,2017-02-05,1,False,hrd_attacks
AAL.L,Anglo American PLC,Anglo American,755461,hrd_attacks,2017-02-05,2017,https://www.business-humanrights.org/en/latest-news/salvatin-urariyu-wayuu-community/,2017-02-05,1,False,hrd_attacks
AAL.L,Anglo American PLC,Anglo American,755461,hrd_attacks,2017-02-05,2017,https://www.business-humanrights.org/en/latest-news/ramiro-uriana-wayuu-community/,2017-02-05,1,False,hrd_attacks
AAL.L,Anglo American PLC,Anglo American,755461,hrd_attacks,2017-02-05,2017,https://www.business-humanrights.org/en/latest-news/josé-gómez-wayuu-community/,2017-02-05,1,False,hrd_attacks
AAL.L,Anglo American PLC,Anglo American,755461,hrd_attacks,2016-01-09,2016,https://www.business-humanrights.org/en/latest-news/federación-de-trabajadores-sindicalizados-de-los-bronces-y-otros/,2016-01-09,1,False,hrd_attacks
AAL.L,Anglo American PLC,Anglo American,755461,lawsuits,2023-10-10,2023,https://www.business-humanrights.org/en/latest-news/committee-of-ministers-and-environmental-assessment-service-sea-lawsuit-re-collahuasi-copper-mine-chile/,2023-10-10,1,False,lawsuits
AAL.L,Anglo American PLC,Anglo American,755461,lawsuits,2020-10-20,2020,https://www.business-humanrights.org/en/latest-news/lawsuit-against-anglo-american-south-africa-ltd-re-lead-poisoning-zambia/,2020-10-20,1,False,lawsuits
AAL.L,Anglo American PLC,Anglo American,755461,lawsuits,2007-07-24,2007,https://www.business-humanrights.org/en/latest-news/anglo-platinum-lawsuit-re-displacement-in-so-africa/,2007-07-24,1,False,lawsuits
AAL.L,Anglo American PLC,Anglo American,755461,other_allegations,2026-03-12,2026,https://www.business-humanrights.org/en/latest-news/s-africa-communities-call-for-an-investigation-to-address-the-socioeconomic-environmental-and-governance-failures-associated-with-anglo-americans-disinvestment-incl-co-response/,2026-03-12,1,False,other_allegations
AAL.L,Anglo American PLC,Anglo American,755461,other_allegations,2025-11-05,2025,https://www.business-humanrights.org/en/latest-news/s-africa-csos-bring-class-action-appeal-against-anglo-america-over-alleged-lead-poisoning-in-zambia/,2025-11-05,1,False,other_allegations
AAL.L,Anglo American PLC,Anglo American,755461,other_allegations,2025-11-03,2025,https://www.business-humanrights.org/en/latest-news/south-africa-amnesty-international-and-salc-intervene-in-anglo-american-appeal-over-alleged-lead-poisoning-in-zambia/,2025-11-03,1,False,other_allegations
AAL.L,Anglo American PLC,Anglo American,755461,other_allegations,2025-10-27,2025,https://www.business-humanrights.org/en/latest-news/brazil-1827-mining-requests-to-explore-minerals-crucial-to-the-tech-sector-are-affecting-isolated-indigenous-peoples-incl-companies-comments/,2025-10-27,1,False,other_allegations
AAL.L,Anglo American PLC,Anglo American,755461,other_allegations,2025-10-10,2025,https://www.business-humanrights.org/en/latest-news/zambia-action-for-southern-africa-and-environment-africa-zambia-to-launch-new-report-on-lead-pollution-in-kabwe/,2025-10-10,1,False,other_allegations
AAL.L,Anglo American PLC,Anglo American,755461,other_allegations,2025-03-14,2025,https://www.business-humanrights.org/en/latest-news/chile-court-rules-dismissal-at-collahuasi-mine-was-unjustified-and-orders-compensation-payment/,2025-03-14,1,False,other_allegations
AAL.L,Anglo American PLC,Anglo American,755461,other_allegations,2025-02-03,2025,https://www.business-humanrights.org/en/latest-news/chile-agrupaciones-indígenas-exigen-la-suspensión-del-proyecto-minero-collahuasi-por-presunta-falta-de-consulta-previa-libre-e-informada/,2025-02-03,1,False,other_allegations
AAL.L,Anglo American PLC,Anglo American,755461,other_allegations,2024-12-23,2024,https://www.business-humanrights.org/en/latest-news/chile-environmental-regulator-filed-four-charges-against-los-bronces-for-noncompliance-with-environmental-permit/,2024-12-23,1,False,other_allegations
AAL.L,Anglo American PLC,Anglo American,755461,other_allegations,2024-12-09,2024,https://www.business-humanrights.org/en/latest-news/chile-environmental-watchdog-has-laid-three-charges-against-anglo-american-for-breaches-at-its-el-soldado-copper-mine/,2024-12-09,1,False,other_allegations
AAL.L,Anglo American PLC,Anglo American,755461,other_allegations,2024-12-02,2024,https://www.business-humanrights.org/en/latest-news/chile-accidente-en-la-mina-collahuasi-deja-un-trabajador-fallecido/,2024-12-02,1,False,other_allegations
AAL.L,Anglo American PLC,Anglo American,755461,other_allegations,2024-08-06,2024,https://www.business-humanrights.org/en/latest-news/chile-trabajador-de-22-años-muere-en-minera-collahuasi-familia-denuncia-negligencia/,2024-08-06,1,False,other_allegations
AAL.L,Anglo American PLC,Anglo American,755461,other_allegations,2024-04-19,2024,https://www.business-humanrights.org/en/latest-news/chile-tribunal-ambiental-recibe-recurso-contra-expansión-de-minera-collahuasi-por-parte-de-comunidades-indígenas/,2024-04-19,1,False,other_allegations
AAL.L,Anglo American PLC,Anglo American,755461,other_allegations,2023-08-27,2023,https://www.business-humanrights.org/en/latest-news/chile-accident-still-under-investigation-killed-two-contractor-workers-at-anglo-americans-los-bronces-mine/,2023-08-27,1,False,other_allegations
AAL.L,Anglo American PLC,Anglo American,755461,other_allegations,2022-10-14,2022,https://www.business-humanrights.org/en/latest-news/chile-mina-el-soldado-recibe-16-recursos-de-reclamación-por-parte-de-comunidades-locales/,2022-10-14,1,False,other_allegations
AAL.L,Anglo American PLC,Anglo American,755461,other_allegations,2022-05-04,2022,https://www.business-humanrights.org/en/latest-news/chile-el-servicio-de-evaluación-ambiental-emitió-una-calificación-negativa-al-proyecto-los-bronces-integrado-de-anglo-american/,2022-05-04,1,False,other_allegations
AAL.L,Anglo American PLC,Anglo American,755461,other_allegations,2021-09-07,2021,https://www.business-humanrights.org/en/latest-news/chile-communities-stage-protest-to-denounce-the-water-usage-by-anglo-american-mine/,2021-09-07,1,False,other_allegations
AAL.L,Anglo American PLC,Anglo American,755461,other_allegations,2021-08-13,2021,https://www.business-humanrights.org/en/latest-news/chile-communities-blame-anglo-america-for-polluting-its-rivers/,2021-08-13,1,False,other_allegations
AAL.L,Anglo American PLC,Anglo American,755461,other_allegations,2021-06-16,2021,https://www.business-humanrights.org/en/latest-news/new-report-manganese-matters-a-metal-of-consequence-for-women-and-communities-in-south-africa-affected-by-mining-and-the-global-energy-transition/,2021-06-16,1,False,other_allegations
AAL.L,Anglo American PLC,Anglo American,755461,other_allegations,2021-01-28,2021,https://www.business-humanrights.org/en/latest-news/chile-communities-affected-by-anglo-american-operations-question-mine-expansion-over-its-impact-on-water-sources/,2021-01-28,1,False,other_allegations
AAL.L,Anglo American PLC,Anglo American,755461,other_allegations,2020-05-14,2020,https://www.business-humanrights.org/en/latest-news/anglo-american-faces-questions-on-human-rights-and-mining-activities-at-from-ngos-at-agm/,2020-05-14,1,False,other_allegations
AAL.L,Anglo American PLC,Anglo American,755461,other_allegations,2019-06-03,2019,https://www.business-humanrights.org/en/latest-news/américa-latina-informe-profundiza-sobre-los-conflictos-socioambientales-causados-por-la-minería-en-la-región/,2019-06-03,1,False,other_allegations
AAL.L,Anglo American PLC,Anglo American,755461,other_allegations,2019-02-21,2019,https://www.business-humanrights.org/en/latest-news/perú-sociedad-civil-alerta-sobre-impactos-en-los-derechos-humanos-de-los-convenios-entre-la-policía-nacional-y-las-empresas-extractivas/,2019-02-21,1,False,other_allegations
AAL.L,Anglo American PLC,Anglo American,755461,other_allegations,2016-08-11,2016,https://www.business-humanrights.org/en/latest-news/chile-senador-pide-investigación-por-cuatro-derrames-de-desechos-mineros-2/,2016-08-11,1,False,other_allegations
AAL.L,Anglo American PLC,Anglo American,755461,other_allegations,2016-06-24,2016,https://www.business-humanrights.org/en/latest-news/chile-corte-suprema-de-justicia-confirma-fallo-contra-anglo-american-y-le-exige-remediación-ambiental-por-daños-causados-por-mina-el-soldado/,2016-06-24,1,False,other_allegations
AAL.L,Anglo American PLC,Anglo American,755461,other_allegations,2016-02-18,2016,https://www.business-humanrights.org/en/latest-news/chile-comunidades-locales-piden-a-anglo-american-responder-por-derrame-de-material-en-río/,2016-02-18,1,False,other_allegations
AAL.L,Anglo American PLC,Anglo American,755461,other_allegations,2013-11-08,2013,https://www.business-humanrights.org/en/latest-news/declaración-pública-2/,2013-11-08,1,False,other_allegations
AAL.L,Anglo American PLC,Anglo American,755461,other_allegations,2013-04-30,2013,https://www.business-humanrights.org/en/latest-news/pdf-minería-en-colombia-fundamentos-para-superar-el-modelo-extractivista/,2013-04-30,1,False,other_allegations
ABBN.S,Abb Ltd,ABB,755468,other_allegations,2024-08-19,2024,https://www.business-humanrights.org/en/latest-news/database-tools-of-war-in-the-weapon-of-the-aggressor/,2024-08-19,1,False,other_allegations
ABI.BR,Anheuser-Busch Inbev SA,Anheuser-Busch InBev,755837,hrd_attacks,2018-04-01,2018,https://www.business-humanrights.org/en/latest-news/national-union-of-workers-of-peruvian-backus-and-johnston/,2018-04-01,1,False,hrd_attacks
ABI.BR,Anheuser-Busch Inbev SA,Anheuser-Busch InBev,755837,hrd_attacks,2017-10-12,2017,https://www.business-humanrights.org/en/latest-news/luis-electerio-mejía/,2017-10-12,1,False,hrd_attacks
ABI.BR,Anheuser-Busch Inbev SA,Anheuser-Busch InBev,755837,lawsuits,2004-07-01,2004,https://www.business-humanrights.org/en/latest-news/matanza-riachuelo-lawsuit-re-argentina/,2004-07-01,1,False,lawsuits
ABNd.AS,ABN Amro Bank NV,ABN Amro,755493,other_allegations,2024-11-26,2024,https://www.business-humanrights.org/en/latest-news/israelopt-over-800-european-financial-institutions-had-financial-relationships-with-58-companies-actively-involved-in-the-illegal-israeli-settlements-report-finds/,2024-11-26,1,False,other_allegations
ACCP.PA,Accor SA,Accor,755543,other_allegations,2025-04-17,2025,https://www.business-humanrights.org/en/latest-news/5-china-report-links-accor-hilton-ihg-marriott-wyndham-to-xinjiang-hotels-with-forced-labor-risks-booking-sites-flagged-for-listings/,2025-04-17,1,False,other_allegations
ACCP.PA,Accor SA,Accor,755543,other_allegations,2022-10-20,2022,https://www.business-humanrights.org/en/latest-news/qatar-la-société-de-sécurité-des-bleus-écartée-par-la-fédération-française-de-football-suite-au-non-respect-des-droits-des-travailleurs/,2022-10-20,1,False,other_allegations
ACCP.PA,Accor SA,Accor,755543,other_allegations,2020-04-24,2020,https://www.business-humanrights.org/en/latest-news/im-trapped-the-uae-migrant-workers-left-stranded-by-covid-19-job-losses/,2020-04-24,1,False,other_allegations
ACS.MC,ACS Actividades de Construccion y Servicios SA,Grupo,757262,other_allegations,2025-09-26,2025,https://www.business-humanrights.org/en/latest-news/israelopt-un-updates-database-of-businesses-involved-in-illegal-israeli-settlements-listing-158-enterprises-from-11-countries/,2025-09-26,1,False,other_allegations
AD.AS,Koninklijke Ahold Delhaize NV,Ahold Delhaize,755513,other_allegations,2025-04-07,2025,https://www.business-humanrights.org/en/latest-news/complaint-against-ahold-delhaize-on-violations-of-the-oecd-guidelines-for-multinational-enterprises-on-responsible-business-conduct/,2025-04-07,1,False,other_allegations
AD.AS,Koninklijke Ahold Delhaize NV,Ahold Delhaize,755513,other_allegations,2024-03-20,2024,https://www.business-humanrights.org/en/latest-news/india-whistleblower-exposes-forced-labour-wage-theft-caste-discrimination-and-inhumane-conditions-in-major-shrimp-processing-plant-incl-co-response/,2024-03-20,1,False,other_allegations
AD.AS,Koninklijke Ahold Delhaize NV,Ahold Delhaize,755513,other_allegations,2023-06-21,2023,https://www.business-humanrights.org/en/latest-news/hannafords-hotline-fails-farmworkers/,2023-06-21,1,False,other_allegations
AD.AS,Koninklijke Ahold Delhaize NV,Ahold Delhaize,755513,other_allegations,2023-05-31,2023,https://www.business-humanrights.org/en/latest-news/migrant-workers-hold-up-vermonts-dairy-industry-and-are-fighting-for-better-working-conditions/,2023-05-31,1,False,other_allegations
AD.AS,Koninklijke Ahold Delhaize NV,Ahold Delhaize,755513,other_allegations,2023-02-14,2023,https://www.business-humanrights.org/en/latest-news/farmworker-group-says-hannafords-ethics-helpline-hasnt-fixed-living-conditions/,2023-02-14,1,False,other_allegations
ADEN.S,Adecco Group AG,Adecco Group,755481,other_allegations,2024-06-14,2024,https://www.business-humanrights.org/en/latest-news/new-zealand-over-a-thousand-migrant-workers-recruited-through-labour-suppliers-face-redundancy-says-union-incl-cos-comments/,2024-06-14,1,False,other_allegations
ADSGn.DE,Adidas AG,adidas,755798,hrd_attacks,2022-05-31,2022,https://www.business-humanrights.org/en/latest-news/noem-sokhoeun/,2022-05-31,1,False,hrd_attacks
ADSGn.DE,Adidas AG,adidas,755798,hrd_attacks,2022-05-31,2022,https://www.business-humanrights.org/en/latest-news/sean-sokleab/,2022-05-31,1,False,hrd_attacks
ADSGn.DE,Adidas AG,adidas,755798,hrd_attacks,2022-05-31,2022,https://www.business-humanrights.org/en/latest-news/pen-sophorn/,2022-05-31,1,False,hrd_attacks
ADSGn.DE,Adidas AG,adidas,755798,hrd_attacks,2021-02-05,2021,https://www.business-humanrights.org/en/latest-news/ma-ei-ei-phyu-federation-of-general-workers-myanmar-fgwm/,2021-02-05,1,False,hrd_attacks
ADSGn.DE,Adidas AG,adidas,755798,lawsuits,2014-07-14,2014,https://www.business-humanrights.org/en/latest-news/adidas-lawsuit-re-university-of-wisconsin/,2014-07-14,1,False,lawsuits
ADSGn.DE,Adidas AG,adidas,755798,lawsuits,2005-01-01,2005,https://www.business-humanrights.org/en/latest-news/sweatshop-labour-lawsuit-re-bolivian-migrant-workers-in-argentina/,2005-01-01,1,False,lawsuits
ADSGn.DE,Adidas AG,adidas,755798,other_allegations,2026-01-31,2026,https://www.business-humanrights.org/en/latest-news/south-asia-global-fashion-brands-textile-recycling-schemes-linked-to-labour-rights-risks-in-india-and-pakistan-arisa-findings/,2026-01-31,1,False,other_allegations
ADSGn.DE,Adidas AG,adidas,755798,other_allegations,2026-01-27,2026,https://www.business-humanrights.org/en/latest-news/global-trade-unions-in-adidas-supplier-countries-coordinate-action-following-the-companys-withdrawal-from-sectoral-agreements-in-germany/,2026-01-27,1,False,other_allegations
ADSGn.DE,Adidas AG,adidas,755798,other_allegations,2025-12-04,2025,https://www.business-humanrights.org/en/latest-news/luxury-fashion-firms-asked-for-documents-as-part-of-italian-labor-abuse-probe/,2025-12-04,1,False,other_allegations
ADSGn.DE,Adidas AG,adidas,755798,other_allegations,2025-10-22,2025,https://www.business-humanrights.org/en/latest-news/lieferkettengesetz-gilt-für-vietnam-und-herzogenaurach/,2025-10-22,1,False,other_allegations
ADSGn.DE,Adidas AG,adidas,755798,other_allegations,2025-10-09,2025,https://www.business-humanrights.org/en/latest-news/brazil-major-global-fashion-and-footwear-brands-are-linked-through-their-leather-supply-chains-to-producers-implicated-in-environmental-and-human-rights-harms-according-to-report/,2025-10-09,1,False,other_allegations
ADSGn.DE,Adidas AG,adidas,755798,other_allegations,2025-08-10,2025,https://www.business-humanrights.org/en/latest-news/méxico-el-estado-de-oaxaca-demanda-a-adidas-por-plagio-de-diseño-de-huaraches-de-comunidades-indígenas/,2025-08-10,1,False,other_allegations
ADSGn.DE,Adidas AG,adidas,755798,other_allegations,2025-05-14,2025,https://www.business-humanrights.org/en/latest-news/dachverband-der-kritischen-aktionärinnen-und-aktionäre-adidas-konfrontiert-beschäftigte-in-der-lieferkette-weiter-mit-hungerlöhnen/,2025-05-14,1,False,other_allegations
ADSGn.DE,Adidas AG,adidas,755798,other_allegations,2025-04-18,2025,https://www.business-humanrights.org/en/latest-news/promises-made-in-paris-olympics-run-up-broken-say-undocumented-workers/,2025-04-18,1,False,other_allegations
ADSGn.DE,Adidas AG,adidas,755798,other_allegations,2025-03-28,2025,https://www.business-humanrights.org/en/latest-news/germany-ngo-wins-greenwashing-lawsuits-against-lufthansa-and-adidas-over-misleading-sustainability-claims/,2025-03-28,1,False,other_allegations
ADSGn.DE,Adidas AG,adidas,755798,other_allegations,2025-03-06,2025,https://www.business-humanrights.org/en/latest-news/indonesia-nike-adidas-suppliers-lay-off-3500-workers-citing-reduction-in-orders-wpftc/,2025-03-06,1,False,other_allegations
ADSGn.DE,Adidas AG,adidas,755798,other_allegations,2025-02-11,2025,https://www.business-humanrights.org/en/latest-news/following-the-thread-labor-abuses-in-taiwans-textile-industry/,2025-02-11,1,False,other_allegations
ADSGn.DE,Adidas AG,adidas,755798,other_allegations,2025-01-04,2025,https://www.business-humanrights.org/en/latest-news/argentina-footwear-factory-announces-closure-while-workers-are-on-leave-citing-falling-sales-increased-imports/,2025-01-04,1,False,other_allegations
ADSGn.DE,Adidas AG,adidas,755798,other_allegations,2024-12-04,2024,https://www.business-humanrights.org/en/latest-news/die-first-and-ill-pay-you-later-saudi-arabias-giga-projects-built-on-widespread-labor-abuses/,2024-12-04,1,False,other_allegations
ADSGn.DE,Adidas AG,adidas,755798,other_allegations,2024-07-20,2024,https://www.business-humanrights.org/en/latest-news/israelpalestine-adidas-drops-half-palestinian-model-from-advertising-campaign-following-criticism-from-israel/,2024-07-20,1,False,other_allegations
ADSGn.DE,Adidas AG,adidas,755798,other_allegations,2024-05-07,2024,https://www.business-humanrights.org/en/latest-news/philippines-over-5000-garment-workers-lose-their-jobs-or-on-forced-leave-due-to-order-reductions/,2024-05-07,1,False,other_allegations
ADSGn.DE,Adidas AG,adidas,755798,other_allegations,2024-04-05,2024,https://www.business-humanrights.org/en/latest-news/arbeiter-auf-olympia-baustellen-in-paris-ein-stück-plastik-für-ihre-rechte/,2024-04-05,1,False,other_allegations
ADSGn.DE,Adidas AG,adidas,755798,other_allegations,2024-03-02,2024,https://www.business-humanrights.org/en/latest-news/myanmar-workers-demand-compensation-for-factory-relocation/,2024-03-02,1,False,other_allegations
ADSGn.DE,Adidas AG,adidas,755798,other_allegations,2023-09-06,2023,https://www.business-humanrights.org/en/latest-news/vietnam-older-garment-workers-allegedly-targeted-in-layoffs-at-pou-chen-factory/,2023-09-06,1,False,other_allegations
ADSGn.DE,Adidas AG,adidas,755798,other_allegations,2023-08-03,2023,https://www.business-humanrights.org/en/latest-news/cambodia-over-10000-garment-workers-across-eight-factories-suspended-or-terminated-due-to-the-economic-crisis-political-landscape/,2023-08-03,1,False,other_allegations
ADSGn.DE,Adidas AG,adidas,755798,other_allegations,2023-06-05,2023,https://www.business-humanrights.org/en/latest-news/indonesia-nine-factories-announce-mass-layoffs-amid-reduced-or-non-existent-buyer-orders/,2023-06-05,1,False,other_allegations
ADSGn.DE,Adidas AG,adidas,755798,other_allegations,2023-05-25,2023,https://www.business-humanrights.org/en/latest-news/indonesia-factory-lays-off-2000-workers-due-to-reduction-of-orders-from-buyers-amid-economic-crisis/,2023-05-25,1,False,other_allegations
ADSGn.DE,Adidas AG,adidas,755798,other_allegations,2023-05-06,2023,https://www.business-humanrights.org/en/latest-news/myanmar-workers-at-sanyuan-over-sea-1-reported-wage-theft-mandatory-overtime-and-intimidation/,2023-05-06,1,False,other_allegations
ADSGn.DE,Adidas AG,adidas,755798,other_allegations,2023-04-28,2023,https://www.business-humanrights.org/en/latest-news/china-workers-at-alleged-adidas-new-balance-supplier-strike-over-wage-dispute-as-international-orders-decline/,2023-04-28,1,False,other_allegations
ADSGn.DE,Adidas AG,adidas,755798,other_allegations,2022-12-16,2022,https://www.business-humanrights.org/en/latest-news/global-apparel-producing-countries-see-mass-layoffs-as-brands-cancel-reduce-orders-amid-cost-of-living-crises/,2022-12-16,1,False,other_allegations
ADSGn.DE,Adidas AG,adidas,755798,other_allegations,2022-11-03,2022,https://www.business-humanrights.org/en/latest-news/myanmar-thirty-nine-trade-union-leaders-at-adidas-supplier-reportedly-dismissed-after-strikes-over-pay-working-conditions/,2022-11-03,1,False,other_allegations
ADSGn.DE,Adidas AG,adidas,755798,other_allegations,2022-10-29,2022,https://www.business-humanrights.org/en/latest-news/philippines-manufacturers-attribute-retrenchment-to-reduction-of-clients-orders/,2022-10-29,1,False,other_allegations
ADSGn.DE,Adidas AG,adidas,755798,other_allegations,2022-10-12,2022,https://www.business-humanrights.org/en/latest-news/myanmar-over-1000-garment-workers-at-adidas-supplier-demand-wage-increase-amid-rising-living-costs/,2022-10-12,1,False,other_allegations
ADSGn.DE,Adidas AG,adidas,755798,other_allegations,2022-08-13,2022,https://www.business-humanrights.org/en/latest-news/myanmar-garment-workers-at-mango-supplier-report-labour-rights-violations-incl-forced-overtime-denial-of-leave-excessive-targets-incl-co-response/,2022-08-13,1,False,other_allegations
ADSGn.DE,Adidas AG,adidas,755798,other_allegations,2022-06-06,2022,https://www.business-humanrights.org/en/latest-news/cambodia-union-leaders-arrested-after-over-1000-workers-protest-outside-adidas-supplier-over-alleged-violations-incl-delayed-wages/,2022-06-06,1,False,other_allegations
ADSGn.DE,Adidas AG,adidas,755798,other_allegations,2021-12-01,2021,https://www.business-humanrights.org/en/latest-news/myanmar-5000-political-prisoners-released-from-insein-prison-including-union-leader-daw-myo-myo-aye-xing-jia-factory-workers/,2021-12-01,1,False,other_allegations
ADSGn.DE,Adidas AG,adidas,755798,other_allegations,2021-09-09,2021,https://www.business-humanrights.org/en/latest-news/myanmar-factory-workers-labour-rights-activists-allege-employers-are-not-doing-enough-to-prevent-the-spread-of-covid-19/,2021-09-09,1,False,other_allegations
ADSGn.DE,Adidas AG,adidas,755798,other_allegations,2016-03-31,2016,https://www.business-humanrights.org/en/latest-news/qatar-abuse-of-world-cup-workers-exposed/,2016-03-31,1,False,other_allegations
AFXG.DE,Carl Zeiss Meditec AG,ZEISS,899364,other_allegations,2024-08-19,2024,https://www.business-humanrights.org/en/latest-news/database-tools-of-war-in-the-weapon-of-the-aggressor/,2024-08-19,1,False,other_allegations
AKE.PA,Arkema SA,Arkema (part of Total),755683,other_allegations,2026-02-03,2026,https://www.business-humanrights.org/en/latest-news/france-200-riverains-assignent-arkema-et-daikin-chemical-pour-les-rejets-massifs-de-polluants-éternels-et-leur-impact-sanitaire-et-environnemental/,2026-02-03,1,False,other_allegations
AKRBP.OL,Aker BP ASA,Aker BP,926914,other_allegations,2022-03-25,2022,https://www.business-humanrights.org/en/latest-news/over-20-csos-address-letter-to-aker-bp-and-aker-asa-claiming-terms-of-lundin-energys-acquisition-do-not-meet-international-human-rights-standards/,2022-03-25,1,False,other_allegations
AKZO.AS,Akzo Nobel NV,Akzo Nobel,755514,other_allegations,2025-06-10,2025,https://www.business-humanrights.org/en/latest-news/china-new-report-identifies-more-than-100-companies-in-the-critical-minerals-supply-chians-exposed-to-forced-labour-risks-in-xinjiang/,2025-06-10,1,False,other_allegations
ALSO.PA,Alstom SA,Alstom,755609,lawsuits,2007-10-22,2007,https://www.business-humanrights.org/en/latest-news/veolia-alstom-lawsuit-re-jerusalem-rail-project/,2007-10-22,1,False,lawsuits
ALSO.PA,Alstom SA,Alstom,755609,other_allegations,2024-11-26,2024,https://www.business-humanrights.org/en/latest-news/israelopt-over-800-european-financial-institutions-had-financial-relationships-with-58-companies-actively-involved-in-the-illegal-israeli-settlements-report-finds/,2024-11-26,1,False,other_allegations
ALVG.DE,Allianz SE,Allianz,755605,hrd_attacks,2025-03-25,2025,https://www.business-humanrights.org/en/latest-news/uk-2a-25-march-2025/,2025-03-25,1,False,hrd_attacks
